datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
18/11/2017 9:00,,278.27,,280.04,288.55,288.07,285.17,287.16,283.27,274.16,293.65,294.35,294.55,286.65,274.65,290.0,281.45,289.14,284.86,280.24,278.69,285.03,279.06,,278.06,277.39,270.98,,266.47,269.74,,,,,,
18/11/2017 10:00,,278.18,,280.15,287.54,286.98,284.36,287.48,279.48,272.58,293.59,294.21,294.6,286.64,274.62,290.0,281.35,289.15,285.61,280.12,278.8,284.83,278.42,,277.52,277.4,270.79,,267.47,269.16,,,,,,
18/11/2017 11:00,,277.41,,280.14,287.0,286.25,282.25,286.34,278.09,271.69,294.4,293.81,294.71,285.99,274.51,289.85,281.03,289.55,286.71,280.36,279.36,284.63,277.06,,276.86,277.64,271.05,,268.45,269.41,,,,,,
18/11/2017 12:00,,277.28,,280.34,286.38,285.43,282.56,286.66,276.45,270.47,294.4,293.43,294.85,284.17,274.15,289.85,281.04,289.35,287.75,280.92,279.37,284.11,276.87,,277.65,277.4,271.86,,268.12,268.91,,,,,,
18/11/2017 13:00,,277.04,,279.85,286.0,284.98,282.0,285.64,274.9,270.36,294.4,293.62,294.6,281.84,273.61,290.14,280.32,289.55,287.96,280.41,279.7,284.94,277.64,,278.17,277.77,274.36,,268.8,269.8,,,,,,
18/11/2017 14:00,,276.93,,279.84,285.23,284.44,281.19,286.78,274.33,270.15,294.77,294.34,295.65,280.84,273.15,291.29,279.6,290.15,288.15,282.13,280.15,286.72,280.96,,278.74,278.59,276.44,,269.12,272.72,,,,,,
18/11/2017 15:00,,276.91,,279.81,285.3,284.13,280.79,287.54,275.4,270.26,295.53,294.93,296.84,280.14,273.0,292.56,279.43,290.34,287.82,284.49,280.25,290.93,284.14,,279.02,278.61,279.15,,270.12,275.05,,,,,,
18/11/2017 16:00,,277.28,,280.04,285.08,284.59,281.94,288.34,276.83,272.58,296.71,291.75,297.7,279.49,272.72,289.97,278.44,291.15,289.56,286.86,280.47,294.47,286.64,,279.45,279.17,281.51,,270.77,277.14,,,,,,
18/11/2017 17:00,,277.74,,280.03,287.77,288.14,283.74,291.55,278.68,274.67,298.78,292.08,299.04,279.48,274.01,286.73,277.96,290.54,289.99,288.75,280.7,296.15,289.06,,280.45,279.8,282.25,,271.77,279.07,,,,,,
18/11/2017 18:00,,278.87,,280.71,291.21,290.93,285.54,294.37,280.44,276.57,301.03,292.96,300.59,279.48,274.69,283.19,277.23,291.74,290.3,291.15,280.92,297.82,290.48,,281.15,279.98,282.49,,271.77,280.06,,,,,,
18/11/2017 19:00,,280.01,,281.05,293.38,293.22,286.15,295.15,281.68,277.78,303.78,293.46,301.71,280.16,275.0,281.16,276.62,292.14,290.03,292.15,281.04,297.47,290.41,,281.59,280.34,282.65,,272.1,280.61,,,,,,
18/11/2017 20:00,,281.14,,282.15,295.38,294.22,286.61,296.55,282.68,278.78,301.65,292.71,301.55,281.32,275.22,279.03,275.74,292.14,287.54,292.42,280.92,297.97,291.48,,282.19,280.36,282.65,,272.1,280.7,,,,,,
18/11/2017 21:00,,282.02,,283.05,296.78,295.36,287.76,297.15,283.2,279.78,299.41,291.51,301.59,282.46,274.55,278.59,276.45,291.94,285.68,292.25,280.95,297.97,291.23,,283.75,280.36,282.74,,272.1,280.71,,,,,,
18/11/2017 22:00,,282.66,,284.37,297.4,296.5,288.1,297.55,283.66,280.8,298.55,290.22,300.46,283.32,273.55,278.28,277.04,292.35,281.57,292.51,280.81,297.81,290.7,,284.76,280.16,282.58,,272.45,280.52,,,,,,
18/11/2017 23:00,,282.53,,284.35,297.39,295.23,288.28,298.65,283.66,280.8,296.15,288.46,298.04,283.34,272.29,279.01,277.25,289.74,280.17,292.05,280.15,295.82,290.15,,286.0,280.58,281.8,,272.42,279.81,,,,,,
19/11/2017 0:00,,282.06,,283.93,297.03,294.43,288.48,298.25,282.43,279.15,294.27,286.68,295.64,282.0,271.15,279.44,277.35,284.94,279.17,292.24,278.65,293.15,290.15,,288.04,280.56,282.06,,272.45,280.08,,,,,,
19/11/2017 1:00,,280.68,,282.55,295.32,293.14,287.18,297.92,278.39,275.93,293.27,285.88,294.26,281.48,270.61,279.17,277.35,282.15,277.94,292.25,276.37,291.82,290.43,,288.04,280.55,282.06,,272.12,280.99,,,,,,
19/11/2017 2:00,,279.68,,280.75,293.16,291.52,286.34,295.37,275.81,274.71,291.77,285.28,292.94,280.12,269.44,278.86,277.05,281.15,277.74,292.51,275.15,291.49,290.4,,286.73,280.55,283.07,,272.12,281.18,,,,,,
19/11/2017 3:00,,278.67,,279.74,292.22,290.98,283.95,292.71,274.56,273.25,290.78,284.22,291.34,279.29,268.15,278.73,276.94,280.15,277.38,292.74,275.48,290.66,290.65,,286.5,280.36,284.41,,271.77,281.33,,,,,,
19/11/2017 4:00,,278.04,,279.04,291.35,290.3,281.3,290.78,274.1,273.26,290.54,283.47,291.15,277.82,267.49,278.44,276.96,279.34,277.16,290.06,275.93,290.67,290.78,,287.74,279.4,286.15,,272.42,282.86,,,,,,
19/11/2017 5:00,,278.06,,279.15,290.44,288.64,280.91,289.3,272.23,272.7,287.9,281.88,288.54,276.95,267.22,278.32,276.78,279.34,276.91,287.37,276.37,290.0,291.15,,284.63,277.88,287.97,,273.04,283.6,,,,,,
19/11/2017 6:00,,277.62,,279.15,289.87,287.58,279.71,288.97,271.54,272.02,286.9,281.22,287.35,275.95,266.88,277.02,276.24,280.15,276.91,286.15,276.59,289.98,291.15,,280.33,276.69,288.07,,273.43,283.51,,,,,,
19/11/2017 7:00,,276.93,,279.6,289.22,286.9,279.41,288.13,269.81,271.6,285.77,280.86,286.15,274.44,266.48,276.45,275.96,280.14,276.67,284.82,276.82,290.15,290.6,,277.97,275.44,288.15,,273.41,284.61,,,,,,
19/11/2017 8:00,,276.59,,279.15,288.39,286.05,278.73,287.35,270.17,271.49,283.92,280.29,285.24,273.61,266.22,275.45,275.69,279.34,276.42,283.37,276.81,290.65,289.32,,276.15,274.38,287.24,,274.07,286.03,,,,,,
19/11/2017 9:00,,276.89,,277.96,288.22,284.95,278.04,285.51,268.1,271.05,283.89,280.01,284.82,273.29,265.79,274.6,274.96,279.14,276.44,282.48,276.58,290.65,287.23,,275.8,274.12,287.32,,274.39,286.79,,,,,,
19/11/2017 10:00,,276.53,,277.47,287.91,284.09,278.03,284.01,267.75,270.49,281.24,278.83,284.25,272.95,265.61,274.16,274.33,279.14,276.44,281.65,276.25,291.53,285.15,,276.15,274.38,287.73,,274.1,287.33,,,,,,
19/11/2017 11:00,,276.59,,277.15,286.84,283.24,277.23,284.02,267.46,270.27,279.7,278.08,283.04,272.29,265.42,273.83,273.69,278.55,275.68,280.85,275.92,291.79,283.98,,276.15,274.88,287.61,,274.13,287.24,,,,,,
19/11/2017 12:00,,276.59,,276.96,285.99,282.93,276.69,284.01,266.46,270.72,279.25,278.15,282.44,271.79,264.93,272.88,273.05,278.15,275.38,280.6,275.59,292.32,282.57,,275.65,274.11,284.82,,274.12,287.31,,,,,,
19/11/2017 13:00,,276.59,,278.38,284.82,282.71,276.33,283.64,265.81,271.51,278.47,277.55,281.74,271.63,264.61,273.0,272.63,277.74,274.56,279.85,275.25,292.64,282.24,,275.64,274.56,282.7,,274.49,287.78,,,,,,
19/11/2017 14:00,,276.87,,278.14,285.29,281.56,275.68,283.48,266.01,271.51,280.7,278.83,283.44,270.95,264.79,272.27,271.85,278.15,274.56,279.97,275.37,292.15,283.39,,275.65,274.98,282.48,,273.78,287.87,,,,,,
19/11/2017 15:00,,276.73,,278.85,283.66,282.42,276.38,283.56,269.78,273.18,285.78,282.01,285.95,271.63,266.01,273.42,271.83,277.95,274.37,280.45,275.47,292.3,284.39,,275.64,275.58,283.07,,273.45,288.16,,,,,,
19/11/2017 16:00,,276.16,,279.05,284.14,282.73,277.77,284.64,274.37,274.4,288.65,284.82,287.82,274.81,267.81,274.14,272.41,278.75,274.35,281.78,275.59,292.66,285.23,,275.99,276.58,283.65,,273.12,286.83,,,,,,
19/11/2017 17:00,,276.29,,280.06,287.33,287.6,280.91,288.44,277.4,277.29,289.53,286.68,289.15,276.96,270.01,275.13,272.7,279.54,274.15,282.87,275.26,292.48,286.14,,275.81,276.73,283.9,,272.8,283.98,,,,,,
19/11/2017 18:00,,276.74,,280.71,290.95,291.64,283.47,292.25,279.92,280.05,290.53,288.15,290.35,278.65,271.86,276.43,273.5,280.14,274.18,283.96,275.27,292.81,286.78,,276.15,276.57,283.65,,272.15,283.06,,,,,,
19/11/2017 19:00,,277.89,,282.25,293.58,294.3,285.35,295.55,282.19,284.27,291.41,288.95,291.05,280.64,273.58,277.15,273.97,280.54,273.95,284.78,275.37,293.14,286.81,,276.15,276.38,284.08,,271.79,282.98,,,,,,
19/11/2017 20:00,,279.43,,283.15,295.44,296.31,287.94,296.95,283.91,286.71,291.53,289.34,291.37,282.64,275.36,278.0,274.35,281.15,273.56,284.88,274.92,294.15,286.78,,275.8,275.95,283.32,,271.79,282.26,,,,,,
19/11/2017 21:00,,280.4,,283.81,296.02,294.72,289.36,298.44,284.71,286.96,291.78,289.42,291.48,283.66,276.78,278.87,274.78,281.14,273.35,284.94,274.78,294.15,286.06,,274.98,275.55,282.25,,271.8,280.99,,,,,,
19/11/2017 22:00,,280.89,,284.37,296.51,294.91,289.62,299.45,285.47,286.62,291.65,289.48,290.6,284.49,277.46,279.02,274.69,279.94,273.76,284.6,274.28,293.49,284.6,,275.15,274.78,281.07,,271.77,279.41,,,,,,
19/11/2017 23:00,,281.29,,283.7,297.09,294.43,290.14,299.94,285.47,284.96,290.03,287.96,289.15,284.37,276.29,278.18,273.96,277.34,272.98,283.24,274.02,291.06,282.32,,273.97,273.96,280.4,,271.78,278.32,,,,,,
20/11/2017 0:00,,281.78,,282.7,296.69,295.07,289.56,299.81,282.93,283.94,287.15,285.75,286.65,282.49,273.75,275.3,273.24,277.14,272.36,281.35,273.4,288.83,280.57,,274.3,273.16,279.99,,271.78,277.57,,,,,,
20/11/2017 1:00,,282.16,,281.15,295.72,294.21,287.86,299.15,279.42,283.05,285.77,283.81,284.94,279.13,273.22,274.73,272.78,275.33,271.95,280.24,273.27,287.49,279.23,,273.82,272.57,279.49,,271.79,277.52,,,,,,
20/11/2017 2:00,,282.66,,279.92,292.97,291.5,285.5,296.04,274.63,282.47,285.02,281.96,284.24,279.47,273.62,272.15,271.97,275.13,271.35,279.65,272.91,286.49,278.61,,273.66,272.17,278.57,,271.13,277.34,,,,,,
20/11/2017 3:00,,282.28,,278.92,290.71,289.5,283.62,293.6,274.62,281.59,284.27,281.42,283.93,279.97,273.75,271.98,271.69,273.14,270.96,279.05,272.47,285.32,277.06,,273.33,271.98,277.57,,270.79,276.88,,,,,,
20/11/2017 4:00,,282.16,,278.82,290.09,288.38,281.92,290.78,273.13,280.47,283.27,279.9,282.73,280.13,274.15,271.16,271.42,272.54,270.57,277.64,272.35,284.86,275.4,,273.15,271.15,277.24,,270.13,276.24,,,,,,
20/11/2017 5:00,,281.4,,279.04,289.03,287.29,280.92,289.64,273.79,280.14,281.51,279.08,282.43,279.47,273.61,270.66,271.51,271.93,270.4,277.34,272.38,283.71,273.48,,273.15,271.41,276.6,,269.8,275.98,,,,,,
20/11/2017 6:00,,281.28,,278.7,287.21,286.14,280.08,288.63,271.62,278.12,281.27,278.52,281.56,279.64,273.64,270.63,271.64,270.74,270.4,276.64,272.13,283.06,272.15,,273.15,271.65,276.79,,269.45,275.62,,,,,,
20/11/2017 7:00,,281.28,,279.48,286.53,285.22,279.58,287.98,270.3,279.13,280.4,278.46,281.53,279.81,273.22,271.71,272.33,270.74,270.15,276.15,272.13,282.53,272.07,,272.15,271.68,276.4,,269.45,275.53,,,,,,
20/11/2017 8:00,,281.51,,280.05,285.9,284.55,278.76,286.85,268.81,277.58,280.02,278.33,281.25,279.46,272.48,271.62,272.44,270.14,269.9,275.37,272.14,282.52,271.4,,272.15,271.6,276.15,,269.41,275.16,,,,,,
20/11/2017 9:00,,282.02,,280.55,285.23,283.78,278.88,286.02,267.81,277.92,279.39,278.08,279.76,279.3,272.08,271.64,271.95,269.94,269.67,274.84,271.92,282.36,271.33,,271.79,271.85,275.82,,268.47,274.89,,,,,,
20/11/2017 10:00,,282.01,,280.71,284.31,282.71,279.07,285.03,267.35,278.14,279.27,278.02,279.92,279.31,272.02,272.09,272.32,269.33,269.67,274.34,271.94,281.69,270.98,,271.81,271.6,275.57,,268.09,274.79,,,,,,
20/11/2017 11:00,,282.65,,281.15,283.98,282.59,278.42,285.01,268.24,278.35,278.52,277.58,280.44,278.8,271.94,272.09,272.86,268.74,269.9,273.92,272.25,280.21,270.4,,271.48,271.85,275.61,,266.78,274.88,,,,,,
20/11/2017 12:00,,282.54,,281.66,283.98,281.88,277.9,284.35,267.66,278.59,278.52,277.39,281.03,278.96,272.08,272.53,273.44,268.74,269.75,273.24,272.25,279.79,270.15,,270.8,272.62,275.15,,266.42,274.52,,,,,,
20/11/2017 13:00,,283.03,,281.6,283.06,281.38,277.73,283.83,267.55,279.82,277.89,277.52,281.49,278.13,271.72,273.12,273.31,269.34,270.15,272.63,272.03,279.82,271.06,,270.8,272.32,275.65,,266.07,274.7,,,,,,
20/11/2017 14:00,,284.14,,281.37,283.23,282.29,277.74,284.59,266.85,280.49,279.64,278.15,283.14,278.46,271.61,273.38,273.94,272.35,270.93,273.31,272.35,283.41,275.13,,271.13,272.73,276.81,,266.39,275.33,,,,,,
20/11/2017 15:00,,284.64,,282.05,283.21,282.5,277.7,283.76,271.01,281.4,284.7,282.5,285.84,279.46,272.5,276.51,275.43,275.35,272.12,276.5,273.57,286.17,279.89,,273.55,273.34,278.23,,266.4,276.15,,,,,,
20/11/2017 16:00,,284.57,,282.05,283.57,282.12,280.0,285.04,275.53,282.02,287.36,285.71,288.74,281.98,274.68,279.97,277.49,278.14,275.15,279.77,275.79,290.47,282.51,,274.29,274.54,279.15,,266.8,276.82,,,,,,
20/11/2017 17:00,,285.39,,281.81,286.38,286.67,282.0,288.14,279.17,285.23,290.28,288.15,290.05,284.49,276.36,282.68,279.34,280.14,277.33,283.13,277.57,292.83,283.89,,275.29,275.55,279.73,,267.51,277.66,,,,,,
20/11/2017 18:00,,285.02,,281.95,289.68,290.55,283.67,290.37,282.42,288.02,291.78,289.55,291.15,286.81,278.08,284.7,281.49,281.55,279.54,285.25,279.28,294.49,285.4,,276.45,275.97,280.57,,267.11,278.16,,,,,,
20/11/2017 19:00,,284.89,,282.04,292.2,293.46,286.51,292.7,284.19,290.36,293.15,290.59,291.75,288.31,278.86,286.28,282.64,283.34,280.8,287.24,280.7,295.32,286.31,,277.81,276.98,280.9,,267.15,278.15,,,,,,
20/11/2017 20:00,,285.26,,282.7,294.4,294.43,288.58,295.37,286.21,291.58,294.03,291.09,292.75,288.81,279.65,287.99,283.75,284.14,282.35,287.34,281.25,294.65,286.48,,278.63,277.96,281.07,,267.13,277.92,,,,,,
20/11/2017 21:00,,285.26,,282.55,295.15,295.68,289.62,296.65,287.46,292.26,294.15,291.42,292.65,289.48,280.01,288.3,284.55,284.54,282.16,288.51,281.7,295.15,286.7,,279.15,278.16,280.82,,267.48,277.54,,,,,,
20/11/2017 22:00,,285.65,,282.65,295.72,296.28,290.47,297.26,287.19,292.7,294.15,290.84,292.15,289.32,280.29,287.6,284.64,284.33,281.97,287.88,281.15,294.65,284.9,,278.0,278.75,279.74,,266.8,276.77,,,,,,
20/11/2017 23:00,,285.52,,282.65,296.34,295.5,290.48,297.65,287.67,291.38,293.29,289.84,290.59,288.32,280.28,286.33,283.86,281.35,280.59,286.15,280.26,293.82,281.99,,276.66,277.75,278.82,,266.45,276.46,,,,,,
21/11/2017 0:00,,284.9,,282.75,295.43,295.14,290.67,297.48,285.2,288.83,290.14,287.46,288.93,287.48,279.94,284.59,282.7,279.33,279.93,284.04,279.52,292.83,280.25,,275.65,277.74,277.9,,265.78,276.0,,,,,,
21/11/2017 1:00,,283.42,,281.84,294.76,293.84,289.0,297.04,283.22,286.05,287.85,285.75,287.14,286.47,279.79,283.44,281.65,276.93,279.17,282.32,279.4,293.0,277.73,,275.82,278.57,277.15,,264.73,276.57,,,,,,
21/11/2017 2:00,,282.03,,280.34,293.09,291.64,287.67,294.72,280.7,285.14,287.56,285.46,287.15,286.14,279.01,282.0,281.25,275.53,278.19,281.84,279.03,292.49,276.73,,275.76,277.97,277.34,,263.75,276.53,,,,,,
21/11/2017 3:00,,281.28,,279.64,291.91,289.75,285.81,292.83,280.39,282.76,286.42,284.77,286.64,285.47,279.29,280.79,280.98,275.35,277.57,279.86,278.58,292.66,276.14,,275.5,278.37,276.61,,264.07,276.31,,,,,,
21/11/2017 4:00,,280.27,,278.92,290.74,288.9,284.11,290.93,280.38,284.82,285.01,284.21,286.48,284.3,278.95,280.71,280.16,274.95,277.35,279.13,278.47,291.9,275.05,,275.49,277.9,276.7,,264.07,276.7,,,,,,
21/11/2017 5:00,,279.77,,277.36,290.21,287.67,283.44,289.54,280.92,284.81,285.43,283.81,286.59,284.47,279.02,280.72,279.79,274.56,277.4,278.83,278.15,291.73,274.6,,275.15,278.14,276.16,,265.07,277.43,,,,,,
21/11/2017 6:00,,279.76,,277.04,289.07,287.3,282.76,288.65,279.9,284.57,284.86,283.4,286.82,284.56,278.72,280.43,279.95,275.36,277.65,278.74,277.52,291.41,274.4,,274.51,278.39,275.74,,266.1,277.25,,,,,,
21/11/2017 7:00,,280.13,,276.65,288.78,286.59,282.76,287.47,280.17,284.47,284.02,283.35,286.35,283.48,277.35,280.15,279.81,275.97,276.37,278.91,277.58,291.09,274.06,,274.51,278.64,276.07,,266.67,276.83,,,,,,
21/11/2017 8:00,,280.86,,276.07,287.75,286.64,282.1,286.68,279.43,284.02,284.39,283.02,286.69,283.14,275.75,280.01,279.43,276.76,276.38,279.37,277.64,290.75,274.14,,275.16,278.64,275.96,,267.67,275.23,,,,,,
21/11/2017 9:00,,281.01,,275.86,288.37,286.69,281.57,286.95,280.4,284.25,284.43,283.02,287.24,283.14,274.29,279.46,279.61,275.95,277.37,279.25,277.64,290.4,274.22,,275.18,278.14,275.69,,268.41,274.73,,,,,,
21/11/2017 10:00,,280.77,,275.35,288.48,286.6,282.59,285.5,279.09,283.6,283.51,282.96,287.94,281.97,272.94,278.97,279.52,275.75,277.9,280.25,276.91,290.72,274.5,,275.18,278.39,275.24,,268.75,274.63,,,,,,
21/11/2017 11:00,,281.01,,275.54,288.06,285.98,281.25,285.0,278.8,282.93,282.89,282.84,288.04,281.13,271.35,279.02,279.07,274.36,278.16,280.48,277.25,290.19,274.87,,276.01,278.14,274.96,,269.07,273.96,,,,,,
21/11/2017 12:00,,280.89,,276.49,287.44,286.22,281.58,284.67,279.31,281.7,283.01,282.84,287.94,280.97,270.61,277.78,278.61,273.96,277.76,280.71,277.36,290.32,275.14,,276.98,278.66,274.33,,268.42,274.14,,,,,,
21/11/2017 13:00,,281.44,,276.96,286.75,285.89,280.75,283.82,278.45,281.7,282.77,282.78,287.54,280.97,270.55,278.14,278.34,274.16,277.54,280.74,277.57,289.99,275.79,,277.8,279.16,276.32,,269.73,274.91,,,,,,
21/11/2017 14:00,,281.44,,277.81,286.98,285.3,281.56,284.25,276.81,281.37,284.39,283.55,288.94,280.8,269.55,277.98,278.51,277.56,277.55,280.34,277.91,291.5,278.87,,279.7,279.97,279.4,,272.35,277.36,,,,,,
21/11/2017 15:00,,281.72,,278.49,287.23,285.38,281.04,283.95,277.51,280.26,286.9,285.08,292.04,281.8,268.69,279.1,279.26,281.75,278.55,282.68,279.35,293.16,281.51,,281.84,280.57,282.81,,273.35,280.43,,,,,,
21/11/2017 16:00,,281.64,,278.59,287.35,286.3,283.13,284.54,281.09,279.15,289.58,287.01,293.65,282.14,268.15,280.65,279.65,284.54,281.13,285.41,280.24,295.75,284.39,,282.84,281.97,284.81,,275.0,283.84,,,,,,
21/11/2017 17:00,,282.15,,278.59,290.58,291.21,285.95,287.77,284.66,276.25,291.52,289.95,295.37,282.48,269.08,283.69,279.26,286.15,282.76,286.74,281.8,296.82,286.41,,283.84,282.37,285.9,,275.67,286.31,,,,,,
21/11/2017 18:00,,282.15,,279.15,294.61,295.29,288.48,290.59,287.2,276.14,294.4,291.29,295.82,283.49,269.69,285.15,278.55,287.15,284.19,289.32,282.47,297.81,288.42,,284.83,283.17,286.31,,277.35,287.32,,,,,,
21/11/2017 19:00,,282.44,,279.65,297.5,298.06,291.48,292.93,288.73,277.02,295.78,292.27,296.26,283.15,270.41,286.31,278.15,287.75,284.79,290.77,283.03,298.0,288.89,,285.43,283.56,286.24,,278.35,287.82,,,,,,
21/11/2017 20:00,,283.15,,280.14,300.03,300.07,292.49,294.65,289.92,277.69,296.65,292.84,296.95,283.32,270.75,286.44,276.98,288.55,284.86,291.64,282.85,296.97,289.31,,285.71,283.96,286.57,,278.7,287.62,,,,,,
21/11/2017 21:00,,283.89,,280.14,302.15,299.75,293.64,296.59,291.45,278.89,297.15,292.27,297.65,282.81,271.58,286.47,276.04,289.15,283.99,292.05,282.64,296.56,289.24,,285.87,283.56,286.16,,278.38,286.93,,,,,,
21/11/2017 22:00,,284.52,,280.92,302.35,299.83,294.8,297.28,291.68,279.14,296.87,291.95,296.7,281.48,271.15,284.34,275.77,287.15,283.69,291.42,281.81,294.82,288.33,,285.16,282.96,284.82,,278.38,285.83,,,,,,
21/11/2017 23:00,,284.4,,281.93,301.49,299.86,295.0,298.15,290.64,279.37,295.15,291.55,296.71,279.94,270.42,282.2,274.74,285.15,282.43,290.55,279.81,293.99,287.15,,283.51,282.17,284.06,,278.35,284.62,,,,,,
22/11/2017 0:00,,284.77,,283.71,301.1,298.99,294.87,298.36,287.86,279.16,291.64,290.15,294.24,276.48,269.51,280.73,273.54,282.54,280.43,289.15,278.05,293.81,285.78,,281.68,281.76,283.6,,277.03,284.33,,,,,,
22/11/2017 1:00,,284.78,,285.64,300.49,297.38,293.42,297.35,285.36,276.94,292.29,289.68,292.94,274.82,268.68,279.46,273.24,281.35,277.68,288.33,276.7,293.31,284.89,,281.01,281.39,283.33,,276.38,283.9,,,,,,
22/11/2017 2:00,,284.28,,286.56,297.86,295.45,291.18,295.77,284.04,275.81,291.77,288.96,291.92,273.46,268.09,277.31,272.78,279.74,276.07,287.59,276.94,291.17,284.48,,281.19,280.39,283.24,,278.15,283.98,,,,,,
22/11/2017 3:00,,284.14,,287.07,295.9,292.67,290.86,293.37,283.07,274.6,291.14,287.9,291.26,272.8,267.15,275.45,271.93,279.34,274.58,286.96,276.64,290.48,284.31,,281.33,278.59,283.33,,277.33,284.05,,,,,,
22/11/2017 4:00,,284.15,,286.95,294.28,291.99,288.53,291.78,280.78,274.83,290.72,286.65,291.05,271.63,266.55,274.45,271.84,278.96,274.21,286.15,276.04,289.83,284.31,,282.37,277.38,283.97,,278.03,283.79,,,,,,
22/11/2017 5:00,,284.66,,287.71,293.79,291.81,288.63,291.02,279.59,275.05,290.3,285.81,290.38,270.79,265.88,273.3,270.83,277.75,272.71,285.46,275.55,289.99,284.33,,282.15,276.64,282.73,,278.4,283.82,,,,,,
22/11/2017 6:00,,284.78,,287.49,292.06,290.73,287.45,290.14,278.7,274.84,290.01,285.08,290.05,270.29,265.55,272.88,270.8,278.74,271.67,285.04,275.03,289.65,283.73,,281.5,276.4,283.42,,278.02,283.49,,,,,,
22/11/2017 7:00,,285.04,,287.66,291.31,290.56,287.33,289.31,278.22,274.72,289.58,284.42,289.37,269.63,264.88,271.88,269.83,278.94,271.67,285.55,274.59,290.35,283.31,,280.66,276.14,283.33,,278.0,282.82,,,,,,
22/11/2017 8:00,,284.92,,287.36,291.05,289.98,286.32,288.35,275.84,274.71,288.58,282.81,289.26,268.76,264.22,271.44,269.23,278.54,270.92,285.6,274.04,289.35,282.81,,279.82,275.66,283.34,,278.05,282.23,,,,,,
22/11/2017 9:00,,284.78,,287.54,290.83,289.49,285.26,288.02,274.71,275.49,287.43,282.01,289.15,268.61,264.3,270.88,269.23,276.94,270.67,284.6,273.64,287.65,281.98,,276.15,275.39,283.43,,277.42,281.89,,,,,,
22/11/2017 10:00,,285.02,,287.64,290.28,288.49,284.76,286.85,275.27,275.61,286.29,280.75,289.26,267.95,263.92,270.58,268.77,275.54,270.18,283.84,273.24,287.58,281.31,,274.96,275.14,283.06,,277.41,281.98,,,,,,
22/11/2017 11:00,,285.02,,287.76,290.68,289.5,284.4,286.35,272.99,275.16,285.44,279.61,288.55,267.12,263.22,270.3,268.29,274.74,269.92,282.85,273.26,287.51,280.9,,274.98,274.66,282.89,,276.73,282.71,,,,,,
22/11/2017 12:00,,285.03,,287.75,289.91,289.07,284.93,286.17,272.76,275.5,285.29,278.81,287.85,266.3,262.95,269.88,267.52,273.55,269.36,282.7,272.59,287.32,280.31,,275.15,274.14,282.97,,276.07,282.96,,,,,,
22/11/2017 13:00,,284.9,,287.49,289.99,288.57,283.89,285.97,272.3,275.05,284.43,277.86,287.55,266.28,262.55,269.16,267.44,272.94,269.15,282.04,272.59,286.82,280.87,,274.48,273.77,282.4,,275.12,283.03,,,,,,
22/11/2017 14:00,,285.03,,287.38,289.06,288.41,282.88,285.45,271.03,275.17,284.58,277.88,287.55,266.25,262.42,269.28,267.43,274.14,269.56,282.24,272.25,288.95,282.64,,274.15,273.55,283.24,,275.19,283.39,,,,,,
22/11/2017 15:00,,285.15,,287.37,289.14,287.67,283.18,285.77,273.57,275.96,285.44,278.95,288.95,267.29,264.29,270.43,269.05,275.54,270.36,284.14,272.64,290.31,285.23,,274.15,273.16,283.73,,275.11,283.87,,,,,,
22/11/2017 16:00,,285.4,,287.76,288.13,288.99,285.97,287.03,278.67,278.51,287.41,280.35,290.35,269.47,266.35,271.86,270.24,277.15,272.36,286.44,273.24,292.96,287.72,,274.48,272.75,284.73,,275.1,284.32,,,,,,
22/11/2017 17:00,,285.66,,287.38,293.8,294.28,288.27,290.91,281.91,282.15,289.28,281.4,290.95,271.15,267.48,272.86,271.78,279.15,274.36,287.59,273.81,294.64,289.42,,274.64,273.16,285.4,,275.17,284.57,,,,,,
22/11/2017 18:00,,286.02,,287.61,298.47,298.21,291.62,295.64,284.68,286.49,290.78,283.09,292.04,272.97,268.22,274.56,272.43,279.94,275.37,289.04,273.64,295.63,289.9,,274.65,273.15,284.57,,275.8,284.24,,,,,,
22/11/2017 19:00,,286.64,,288.96,301.62,301.6,293.35,298.74,286.72,290.59,292.28,284.28,292.55,274.95,268.94,275.43,273.13,280.73,275.6,289.65,274.48,295.8,290.51,,274.34,272.76,283.08,,275.8,283.55,,,,,,
22/11/2017 20:00,,287.01,,289.66,304.52,302.56,295.9,300.92,287.97,292.25,293.03,285.28,293.25,276.79,269.68,276.43,273.94,281.34,275.99,289.51,274.59,295.48,290.4,,274.15,272.55,282.08,,275.13,282.45,,,,,,
22/11/2017 21:00,,287.89,,290.45,305.84,304.05,297.75,302.77,289.67,292.92,293.15,285.65,292.59,278.15,270.0,277.01,274.44,281.15,276.21,288.84,274.15,294.82,289.81,,274.15,272.55,281.08,,274.79,281.46,,,,,,
22/11/2017 22:00,,287.9,,291.26,306.1,305.72,298.82,303.35,290.17,292.82,293.27,285.71,291.81,278.17,270.81,277.02,274.15,280.15,275.98,288.33,274.35,293.47,287.65,,273.66,272.16,279.91,,273.78,280.82,,,,,,
